split,stage,metric,value
train,before,accuracy,0.8063006862133499
train,before,balanced_accuracy,0.806053536620453
train,before,macro_f1,0.8063678910088928
train,before,log_loss,0.47754603334316725
train,before,brier_multiclass,0.2714234057112855
train,before,ece_15bin,0.05386549091234999
train,before,top1_prob_mean,0.7550112009048462
train,before,top1_prob_p25,0.5997571498155594
train,before,top1_prob_p50,0.7755759954452515
train,before,top1_prob_p75,0.9304309487342834
train,before,top1_top2_margin_mean,0.5677199959754944
train,before,predictive_entropy_mean,0.5865970253944397
train,before,n,6412.0
train,after,accuracy,0.8063006862133499
train,after,balanced_accuracy,0.806053536620453
train,after,macro_f1,0.8063678910088928
train,after,log_loss,0.7113397354344635
train,after,brier_multiclass,0.375830871912534
train,after,ece_15bin,0.2602008084347675
train,after,top1_prob_mean,0.5461606383323669
train,after,top1_prob_p25,0.42910897731781006
train,after,top1_prob_p50,0.5218391120433807
train,after,top1_prob_p75,0.6506755352020264
train,after,top1_top2_margin_mean,0.2861272394657135
train,after,predictive_entropy_mean,1.0963042974472046
train,after,n,6412.0
val,before,accuracy,0.520891364902507
val,before,balanced_accuracy,0.5207588894094871
val,before,macro_f1,0.5199415722863749
val,before,log_loss,1.4697804652896296
val,before,brier_multiclass,0.6543942252684317
val,before,ece_15bin,0.1816648026736334
val,before,top1_prob_mean,0.7025561332702637
val,before,top1_prob_p25,0.5464228540658951
val,before,top1_prob_p50,0.6921557784080505
val,before,top1_prob_p75,0.8754182010889053
val,before,top1_top2_margin_mean,0.484372615814209
val,before,predictive_entropy_mean,0.6905742287635803
val,before,n,1436.0
val,after,accuracy,0.520891364902507
val,after,balanced_accuracy,0.5207588894094871
val,after,macro_f1,0.5199415722863749
val,after,log_loss,1.1593129446652868
val,after,brier_multiclass,0.5966218830335317
val,after,ece_15bin,0.016515874669661434
val,after,top1_prob_mean,0.5057429671287537
val,after,top1_prob_p25,0.39286842197179794
val,after,top1_prob_p50,0.47930607199668884
val,after,top1_prob_p75,0.5914373099803925
val,after,top1_top2_margin_mean,0.23286743462085724
val,after,predictive_entropy_mean,1.1585338115692139
val,after,n,1436.0
test,before,accuracy,0.5017519271198319
test,before,balanced_accuracy,0.5018952631858067
test,before,macro_f1,0.4966523518557249
test,before,log_loss,1.3363785459778776
test,before,brier_multiclass,0.6613710359582851
test,before,ece_15bin,0.19070116690012145
test,before,top1_prob_mean,0.6924530863761902
test,before,top1_prob_p25,0.5336869657039642
test,before,top1_prob_p50,0.6875017285346985
test,before,top1_prob_p75,0.8643285036087036
test,before,top1_top2_margin_mean,0.4699939787387848
test,before,predictive_entropy_mean,0.7123540043830872
test,before,n,1427.0
test,after,accuracy,0.5017519271198319
test,after,balanced_accuracy,0.5018952631858067
test,after,macro_f1,0.4966523518557249
test,after,log_loss,1.1209586084734178
test,after,brier_multiclass,0.601026424480111
test,after,ece_15bin,0.017930138984090738
test,after,top1_prob_mean,0.494341641664505
test,after,top1_prob_p25,0.3856460154056549
test,after,top1_prob_p50,0.46945616602897644
test,after,top1_prob_p75,0.5825575292110443
test,after,top1_top2_margin_mean,0.21996189653873444
test,after,predictive_entropy_mean,1.1845600605010986
test,after,n,1427.0
—,—,fitted_temperature,2.495758533477783
—,—,lbfgs_n_closures,15.0
—,—,final_val_nll,1.1593130826950073
