split,stage,metric,value
train,before,accuracy,0.8486309894212819
train,before,balanced_accuracy,0.8484489137608122
train,before,macro_f1,0.846857959834626
train,before,log_loss,0.3856287187109158
train,before,brier_multiclass,0.21775695792952685
train,before,ece_15bin,0.05331454216951752
train,before,top1_prob_mean,0.7956057786941528
train,before,top1_prob_p25,0.6483566910028458
train,before,top1_prob_p50,0.8441319167613983
train,before,top1_prob_p75,0.9620796740055084
train,before,top1_top2_margin_mean,0.6351515054702759
train,before,predictive_entropy_mean,0.5029472708702087
train,before,n,6428.0
train,after,accuracy,0.8486309894212819
train,after,balanced_accuracy,0.8484489137608122
train,after,macro_f1,0.846857959834626
train,after,log_loss,0.656388986500138
train,after,brier_multiclass,0.3368545180638964
train,after,ece_15bin,0.28040662233549096
train,after,top1_prob_mean,0.5682864189147949
train,after,top1_prob_p25,0.4458833783864975
train,after,top1_prob_p50,0.5531979203224182
train,after,top1_prob_p75,0.6863130778074265
train,after,top1_top2_margin_mean,0.32343369722366333
train,after,predictive_entropy_mean,1.0843371152877808
train,after,n,6428.0
val,before,accuracy,0.5267605633802817
val,before,balanced_accuracy,0.5257428887215947
val,before,macro_f1,0.5246489547567029
val,before,log_loss,1.5913866482834742
val,before,brier_multiclass,0.6825714693562404
val,before,ece_15bin,0.20777088212715067
val,before,top1_prob_mean,0.7268064618110657
val,before,top1_prob_p25,0.5677053332328796
val,before,top1_prob_p50,0.733520120382309
val,before,top1_prob_p75,0.9061652272939682
val,before,top1_top2_margin_mean,0.5263325572013855
val,before,predictive_entropy_mean,0.6546493172645569
val,before,n,1420.0
val,after,accuracy,0.5267605633802817
val,after,balanced_accuracy,0.5257428887215947
val,after,macro_f1,0.5246489547567029
val,after,log_loss,1.2091077679791784
val,after,brier_multiclass,0.612367644124589
val,after,ece_15bin,0.04448468045029842
val,after,top1_prob_mean,0.5018453001976013
val,after,top1_prob_p25,0.39240647852420807
val,after,top1_prob_p50,0.4823044687509537
val,after,top1_prob_p75,0.5927581936120987
val,after,top1_top2_margin_mean,0.2388550192117691
val,after,predictive_entropy_mean,1.2081942558288574
val,after,n,1420.0
test,before,accuracy,0.5094604064470918
test,before,balanced_accuracy,0.5093861173161248
test,before,macro_f1,0.5070828075365906
test,before,log_loss,1.417768365820526
test,before,brier_multiclass,0.681618012453067
test,before,ece_15bin,0.22505053096746513
test,before,top1_prob_mean,0.7341971397399902
test,before,top1_prob_p25,0.5708109438419342
test,before,top1_prob_p50,0.7440428137779236
test,before,top1_prob_p75,0.9060400724411011
test,before,top1_top2_margin_mean,0.5348954200744629
test,before,predictive_entropy_mean,0.6357094049453735
test,before,n,1427.0
test,after,accuracy,0.5094604064470918
test,after,balanced_accuracy,0.5093861173161248
test,after,macro_f1,0.5070828075365906
test,after,log_loss,1.1252186562494457
test,after,brier_multiclass,0.5973975406027386
test,after,ece_15bin,0.031898007611336196
test,after,top1_prob_mean,0.5084877610206604
test,after,top1_prob_p25,0.39682768285274506
test,after,top1_prob_p50,0.4876265227794647
test,after,top1_prob_p75,0.595339447259903
test,after,top1_top2_margin_mean,0.24277319014072418
test,after,predictive_entropy_mean,1.1906788349151611
test,after,n,1427.0
—,—,fitted_temperature,2.6468265056610107
