split,stage,metric,value
train,before,accuracy,0.8585874299937772
train,before,balanced_accuracy,0.8583609435988951
train,before,macro_f1,0.8573026450276814
train,before,log_loss,0.3790836535074447
train,before,brier_multiclass,0.21048446721290734
train,before,ece_15bin,0.06067305151894733
train,before,top1_prob_mean,0.7988112568855286
train,before,top1_prob_p25,0.6511510163545609
train,before,top1_prob_p50,0.8552187383174896
train,before,top1_prob_p75,0.9677531719207764
train,before,top1_top2_margin_mean,0.6430661082267761
train,before,predictive_entropy_mean,0.49583297967910767
train,before,n,6428.0
train,after,accuracy,0.8585874299937772
train,after,balanced_accuracy,0.8583609435988951
train,after,macro_f1,0.8573026450276814
train,after,log_loss,0.6130861206347816
train,after,brier_multiclass,0.31286701678497936
train,after,ece_15bin,0.262150391046127
train,after,top1_prob_mean,0.5964370369911194
train,after,top1_prob_p25,0.46566983312368393
train,after,top1_prob_p50,0.5842663943767548
train,after,top1_prob_p75,0.7288626730442047
train,after,top1_top2_margin_mean,0.36172783374786377
train,after,predictive_entropy_mean,1.0205389261245728
train,after,n,6428.0
val,before,accuracy,0.5204225352112676
val,before,balanced_accuracy,0.5201104781009445
val,before,macro_f1,0.5162210167343191
val,before,log_loss,1.4688819558298685
val,before,brier_multiclass,0.6792760432823371
val,before,ece_15bin,0.22603441707684963
val,before,top1_prob_mean,0.7439716458320618
val,before,top1_prob_p25,0.5939196646213531
val,before,top1_prob_p50,0.7656095921993256
val,before,top1_prob_p75,0.9106923192739487
val,before,top1_top2_margin_mean,0.5548321604728699
val,before,predictive_entropy_mean,0.6290966868400574
val,before,n,1420.0
val,after,accuracy,0.5204225352112676
val,after,balanced_accuracy,0.5201104781009445
val,after,macro_f1,0.5162210167343191
val,after,log_loss,1.145036319206015
val,after,brier_multiclass,0.5972310016404189
val,after,ece_15bin,0.02532030872895685
val,after,top1_prob_mean,0.532810389995575
val,after,top1_prob_p25,0.4169515371322632
val,after,top1_prob_p50,0.5158705413341522
val,after,top1_prob_p75,0.6397189050912857
val,after,top1_top2_margin_mean,0.2759159803390503
val,after,predictive_entropy_mean,1.1442711353302002
val,after,n,1420.0
test,before,accuracy,0.5339873861247372
test,before,balanced_accuracy,0.5340339827914289
test,before,macro_f1,0.5322810743831395
test,before,log_loss,1.414778928086576
test,before,brier_multiclass,0.6734910706975171
test,before,ece_15bin,0.21218876978193202
test,before,top1_prob_mean,0.7399333715438843
test,before,top1_prob_p25,0.5784863233566284
test,before,top1_prob_p50,0.7573302984237671
test,before,top1_prob_p75,0.9247885048389435
test,before,top1_top2_margin_mean,0.548391580581665
test,before,predictive_entropy_mean,0.6227717399597168
test,before,n,1427.0
test,after,accuracy,0.5339873861247372
test,after,balanced_accuracy,0.5340339827914289
test,after,macro_f1,0.5322810743831395
test,after,log_loss,1.1100418087613284
test,after,brier_multiclass,0.5992922130496705
test,after,ece_15bin,0.0714986700859618
test,after,top1_prob_mean,0.5402460098266602
test,after,top1_prob_p25,0.40953192114830017
test,after,top1_prob_p50,0.5172861218452454
test,after,top1_prob_p75,0.6489020586013794
test,after,top1_top2_margin_mean,0.2845856845378876
test,after,predictive_entropy_mean,1.1177409887313843
test,after,n,1427.0
—,—,fitted_temperature,2.4201719760894775
